Query Text	IsThirdParty
"SELECT * FROM insplan WHERE plannum = '6'     SSELECT MAX(claim.DateSent) LastSent    FROM claim    INNER JOIN claimproc ON claimproc.ClaimNum = claim.ClaimNum    INNER JOIN insplan ON claim.PlanNum = insplan.PlanNum    INNER JOIN procedurelog ON procedurelog.ProcNum = claimproc.ProcNum    INNER JOIN procedurecode ON procedurecode.CodeNum = procedurelog.CodeNum    INNER JOIN covspan ON covspan.FromCode <= procedurecode.ProcCode AND covspan.ToCode >= procedurecode.ProcCode    INNER JOIN covcat ON covcat.CovCatNum = covspan.CovCatNum     AND covcat.EbenefitCat = 9    WHERE claim.ClaimStatus IN ('S','R')    AND claim.PatNum = 8    AND claim.InsSubNum = 59;"	0
SELECT PatNum FROM patient WHERE SuperFamily IN (8);	0
"SELECT * FROM paysplit WHERE PatNum IN (8,62) AND UnearnedType!=0 UNION ALL SSELECT paysplit.* FROM payment INNER JOIN paysplit ON paysplit.PayNum=payment.PayNum WHERE payment.PatNum IN (8,62) AND paysplit.PatNum NOT IN (8,62) AND UnearnedType!=0 ORDER BY DatePay;"	0
SELECT * FROM benefit WHERE PlanNum IN (6) OR PatPlanNum IN (81);	0
"SELECT * FROM patientlink WHERE (PatNumTo IN(8,62) OR PatNumFrom IN(8,62)) AND LinkType=1;"	0
SELECT discountplan.*             FROM discountplan            INNER JOIN discountplansub ON discountplansub.DiscountPlanNum=discountplan.DiscountPlanNum            WHERE discountplansub.PatNum IN (8) ;	0
"SELECT * FROM payplan WHERE Guarantor=8 OR PatNum IN(8,62);"	0
SELECT * FROM discountplansub WHERE PatNum = 8;	0
"SELECT MAX(CheckNum) CheckNum,paysplit.ClinicNum,MAX(DatePay) DatePay,paysplit.PatNum,MAX(payment.PatNum) patNumPayment_,MAX(PayAmt) PayAmt,paysplit.PayNum,paysplit.PayPlanNum,MAX(PayType) PayType,MAX(ProcDate) ProcDate,'' AS ProcNums_,MAX(ProvNum) ProvNum,SUM(SplitAmt) splitAmt_,MAX(payment.PayNote) PayNote,MAX(paysplit.UnearnedType) UnearnedType,MAX(paysplit.SecDateTEdit) SecDateTEdit,'' as AdjNums_,0 isOutOfFamily_ FROM paysplit LEFT JOIN payment ON paysplit.PayNum=payment.PayNum WHERE (paysplit.PatNum IN (8,62)) AND paysplit.UnearnedType NOT IN (352)  GROUP BY paysplit.DatePay,paysplit.PayPlanNum,paysplit.PayNum,paysplit.PatNum,paysplit.ClinicNum UNION ALL SSELECT MAX(CheckNum) CheckNum,paysplit.ClinicNum,MAX(DatePay) DatePay,payment.PatNum,MAX(payment.PatNum) patNumPayment_,MAX(payment.PayAmt) PayAmt,paysplit.PayNum,MAX(paysplit.PayPlanNum),MAX(PayType) PayType,MAX(paysplit.ProcDate) ProcDate,'' AS ProcNums_,MAX(paysplit.ProvNum) ProvNum,0 AS splitAmt_,MAX(payment.PayNote) PayNote,MAX(paysplit.UnearnedType) UnearnedType,MAX(paysplit.SecDateTEdit) SecDateTEdit,'' as AdjNums_, 1 isOutOfFamily_ FROM payment INNER JOIN paysplit ON payment.PayNum=paysplit.PayNum AND paysplit.PatNum NOT IN (8,62) WHERE payment.PatNum=8 GROUP BY payment.PayNum ;"	0
"SELECT claimproc.ProcDate,CodeNum,InsPayEst,InsPayAmt,DedApplied,claimproc.PatNum,Status,ClaimNum,claimproc.InsSubNum,claimproc.ProcNum, procedurelog.Surf, procedurelog.ToothRange, procedurelog.ToothNum FROM claimproc LEFT JOIN procedurelog on claimproc.ProcNum=procedurelog.ProcNum WHERE claimproc.InsSubNum=59 AND claimproc.ProcDate >= '1880-01-01' AND claimproc.Status IN(0,3,1,9,4);"	0
"SELECT * FROM paysplit WHERE (paysplit.PatNum IN (8,62)) AND paysplit.UnearnedType NOT IN (352) ;"	0
SELECT PatNum FROM patient WHERE SuperFamily IN (8);	0
"SELECT CarrierName,ClaimFee,claim.ClaimNum,ClaimStatus,ClaimType,claim.ClinicNum,DateReceived,DateService,claim.DedApplied,claim.InsPayEst,claim.InsPayAmt,claim.PatNum,ProvTreat,claim.ReasonUnderPaid,claim.WriteOff,GROUP_CONCAT(DISTINCT claimproc.ProcNum SEPARATOR ',') ProcNums_,MAX(claim.SecDateTEdit) SecDateTEdit FROM claim LEFT JOIN insplan ON claim.PlanNum=insplan.PlanNum LEFT JOIN carrier ON carrier.CarrierNum=insplan.CarrierNum INNER JOIN claimproc ON claimproc.ClaimNum=claim.ClaimNum WHERE ClaimType != 'PreAuth' AND claim.PatNum IN (8,62) GROUP BY carrier.CarrierName,claim.ClaimNum,claim.ClaimFee,claim.ClaimStatus,claim.ClaimType,claim.ClinicNum,claim.DateReceived,claim.DateService,claim.DedApplied,claim.InsPayEst,claim.InsPayAmt,claim.PatNum,claim.ProvTreat,claim.ReasonUnderPaid,claim.WriteOff;"	0
"SELECT claim.ClaimNum,claimproc.ProcNum,ProcFee*(BaseUnits+UnitQty) procAmt_ FROM claim INNER JOIN claimproc ON claimproc.ClaimNum=claim.ClaimNum AND claimproc.ProcNum>0 LEFT JOIN procedurelog ON procedurelog.ProcNum=claimproc.ProcNum WHERE claim.ClaimType!='PreAuth' AND claim.PatNum IN (8,62) ;"	0
SELECT SUM(AdjAmt) FROM adjustment WHERE ProcNum IN(705);	0
SELECT SUM(AdjAmt) FROM adjustment WHERE ProcNum IN(888);	0
"SELECT DateSent,IsSent,Mode_,StatementNum,PatNum,Note,NoteBold,IsInvoice,SuperFamily,DateTStamp FROM statement WHERE (PatNum IN (8,62) OR SuperFamily =8) ;"	0
"SELECT SUM(COALESCE(payplancharge.Principal,0)) principal_,SUM(COALESCE(payplancharge.Interest,0)) interest_,SUM(CASE WHEN payplancharge.ChargeDate<=CURDATE() THEN payplancharge.Principal ELSE 0 END) principalDue_,SUM(CASE WHEN payplancharge.ChargeDate<=CURDATE() THEN payplancharge.Interest ELSE 0 END) interestDue_,MAX(carrier.CarrierName) CarrierName,payplan.CompletedAmt,payplan.Guarantor,payplan.PatNum,payplan.PayPlanDate,payplan.PayPlanNum,payplan.APR,payplan.DownPayment,payplan.ChargeFrequency,payplan.PayAmt,payplan.DateInterestStart,payplan.DatePayPlanStart,payplan.PlanNum,payplan.IsClosed,payplan.PlanCategory,MAX(payplancharge.SecDateTEntry) SecDateTEntry, COALESCE(MAX(payplancharge.ClinicNum),0) ClinicNum,payplan.IsDynamic,payplan.MobileAppDeviceNum FROM payplan LEFT JOIN payplancharge ON payplancharge.PayPlanNum=payplan.PayPlanNum AND payplancharge.ChargeType=0 LEFT JOIN insplan ON insplan.PlanNum=payplan.PlanNum LEFT JOIN carrier ON carrier.CarrierNum=insplan.CarrierNum WHERE payplan.PatNum IN (8,62) OR payplan.Guarantor IN (8,62) GROUP BY payplan.PayPlanNum;"	0
"SELECT payplancharge.ChargeDate,payplancharge.PatNum,payplancharge.Guarantor,payplancharge.ProvNum,payplancharge.ClinicNum,payplancharge.Note,payplancharge.Principal,payplancharge.ChargeType,payplancharge.Interest,payplancharge.PayPlanNum,payplan.IsClosed,payplancharge.PayPlanChargeNum,payplancharge.ProcNum,payplan.PlanNum,carrier.CarrierName,payplan.PlanCategory,payplancharge.StatementNum,payplancharge.SecDateTEntry FROM payplancharge INNER JOIN payplan ON payplan.PayPlanNum = payplancharge.PayPlanNum LEFT JOIN insplan ON insplan.PlanNum = payplan.PlanNum LEFT JOIN carrier ON carrier.CarrierNum = insplan.CarrierNum WHERE (payplancharge.Guarantor IN (8,62) OR payplancharge.PatNum IN (8,62)) AND payplancharge.ChargeDate<=CURDATE()      SSELECT payplanlink.AmountOverride,payplanlink.FKey,payplanlink.LinkType,payplanlink.SecDateTEntry,      payplan.PatNum,payplan.dynamicPayPlanTPOption,payplan.PayPlanNum,      prodlink.Fee,prodlink.Num,prodlink.ClinicNum,prodlink.ProvNum,prodlink.ProcStatus,prodlink.DiscountPlanAmt      FROM payplanlink     INNER JOIN payplan ON payplan.PayPlanNum = payplanlink.PayPlanNum      LEFT JOIN (      SSELECT procedurelog.PatNum,        (procedurelog.ProcFee*(procedurelog.UnitQty+procedurelog.BaseUnits)         +COALESCE(procAdj.AdjAmt,0)+COALESCE(procClaimProc.InsPay,0)         +COALESCE(procClaimProc.WriteOff,0)         +COALESCE(procSplit.SplitAmt,0)        ) Fee,         procedurelog.ProcNum Num,payplanlink.LinkType,payplanlink.PayPlanLinkNum,procedurelog.ClinicNum,procedurelog.ProvNum,        procedurelog.ProcStatus,procedurelog.DiscountPlanAmt       FROM payplanlink       INNER JOIN procedurelog ON procedurelog.ProcNum=payplanlink.FKey AND payplanlink.LinkType=2       LEFT JOIN (       SSELECT SUM(adjustment.AdjAmt) AdjAmt,adjustment.ProcNum,adjustment.PatNum,adjustment.ProvNum,adjustment.ClinicNum       FROM adjustment       WHERE adjustment.PatNum IN (8,62)       GROUP BY adjustment.ProcNum,adjustment.PatNum,adjustment.ProvNum,adjustment.ClinicNum      )procAdj ON procAdj.ProcNum=procedurelog.ProcNum       AND procAdj.PatNum=procedurelog.PatNum       AND procAdj.ProvNum=procedurelog.ProvNum       AND procAdj.ClinicNum=procedurelog.ClinicNum      LEFT JOIN (       SSELECT SUM(COALESCE((CASE WHEN claimproc.Status IN (         1,4,7        ) THEN claimproc.InsPayAmt         WHEN claimproc.InsEstTotalOverride!=-1 THEN claimproc.InsEstTotalOverride ELSE claimproc.InsPayEst END),0)*-1) InsPay       ,SUM(COALESCE((CASE WHEN claimproc.Status IN (         1,4,7        ) THEN claimproc.WriteOff         WHEN claimproc.WriteOffEstOverride!=-1 THEN claimproc.WriteOffEstOverride         WHEN claimproc.WriteOffEst!=-1 THEN claimproc.WriteOffEst ELSE 0 END),0)*-1) WriteOff       ,claimproc.ProcNum       FROM claimproc        WHERE claimproc.Status!=2       AND claimproc.PatNum IN (8,62)       GROUP BY claimproc.ProcNum      )procClaimProc ON procClaimProc.ProcNum=procedurelog.ProcNum       LEFT JOIN (       SSELECT SUM(paysplit.SplitAmt)*-1 SplitAmt,paysplit.ProcNum       FROM paysplit       WHERE paysplit.PayPlanNum=0       AND paysplit.PatNum IN (8,62)       GROUP BY paysplit.ProcNum      )procSplit ON procSplit.ProcNum=procedurelog.ProcNum      UNION ALL      SSELECT adjustment.PatNum,adjustment.AdjAmt + COALESCE(adjSplit.SplitAmt,0) Fee,adjustment.AdjNum Num,payplanlink.LinkType       ,payplanlink.PayPlanLinkNum,adjustment.ClinicNum,adjustment.ProvNum,'0','0'       FROM payplanlink        INNER JOIN adjustment ON adjustment.AdjNum=payplanlink.FKey         AND payplanlink.LinkType=1       LEFT JOIN (        SSELECT SUM(COALESCE(paysplit.SplitAmt,0))*-1 SplitAmt,paysplit.AdjNum        FROM paysplit        WHERE paysplit.PayPlanNum=0        AND paysplit.PatNum IN (8,62)        GROUP BY paysplit.AdjNum       )adjSplit ON adjSplit.AdjNum=adjustment.AdjNum     ) prodlink ON prodlink.PayPlanLinkNum=payplanlink.PayPlanLinkNum      WHERE (payplan.Guarantor IN (8,62) OR payplan.PatNum IN (8,62));"	0
"SELECT * FROM installmentplan WHERE PatNum IN (8,62);"	0
SELECT FamFinancial FROM patientnote WHERE patnum =8;	0
"SELECT COALESCE(SUM(inspayest+writeoff),0) FROM claimproc WHERE status = 0 AND PatNum=8;"	0
SELECT SUM(SplitAmt) FROM paysplit WHERE UnearnedType>0 AND (PatNum= 8 OR PatNum= 62);	0
"SELECT DISTINCT f.*,CASE WHEN f.Guarantor != f.PatNum THEN 1 ELSE 0 END AS IsNotGuar     FROM patient p    INNER JOIN patient f ON f.Guarantor=p.Guarantor    WHERE p.PatNum IN (8)    ORDER BY IsNotGuar, f.Birthdate;"	0
SELECT * FROM claim WHERE ClaimNum = 147;	0
SELECT * FROM claimattach WHERE ClaimNum = 147;	0
SELECT * from patplan WHERE PatNum = 8 ORDER BY Ordinal;	0
"SELECT D.* FROM inssub D,((SSELECT A.InsSubNum FROM inssub A WHERE A.Subscriber=8 OR A.Subscriber=62) UNION (SSELECT B.InsSubNum FROM inssub B,patplan P WHERE B.InsSubNum=P.InsSubNum AND ( P.PatNum=8 OR P.PatNum=62))) C WHERE D.InsSubNum=C.InsSubNum ORDER BY DateEffective;"	0
SELECT * FROM insplan WHERE PlanNum IN(6);	0
SELECT * FROM claimproc WHERE PatNum = 8 ORDER BY LineNumber;	0
SELECT * FROM procedurelog WHERE PatNum=8 AND ProcStatus !=6 ORDER BY ProcDate;	0
SELECT * FROM claimvalcodelog WHERE ClaimNum=147;	0
SELECT * FROM claimcondcodelog WHERE ClaimNum=147;	0
"SELECT BankBranch,claimpayment.ClaimPaymentNum,CheckNum,CheckDate,SUM(claimproc.InsPayAmt) amount,Note,PayType FROM claimpayment,claimproc WHERE claimpayment.ClaimPaymentNum = claimproc.ClaimPaymentNum AND claimproc.ClaimNum = '147' GROUP BY claimpayment.ClaimPaymentNum, BankBranch, CheckDate, CheckNum, Note, PayType;"	0
SELECT * FROM toothinitial WHERE PatNum = 8;	0
SELECT * FROM claimtracking WHERE TrackingType='StatusHistory' AND ClaimNum=147;	0
SELECT * FROM providercliniclink;	0
"SELECT * FROM creditcard WHERE PatNum=8 AND (YEAR(DateStop)<1880 OR DateStop>NOW())  AND ChargeAmt>0 AND CCSource NOT IN (2,5) ;"	0
"SELECT claim.ClaimNum,carrier.NoSendSELECT,claim.ClaimStatus,carrier.CarrierName,patient.PatNum,carrier.SELECTID,claim.MedType,    claim.DateService,claim.ClinicNum,claim.CustomTracking,claim.ProvTreat,claim.SecDateTEdit,    CONCAT(patient.LName,', ',patient.FName,IF(patient.MiddleI='','',CONCAT(' ',patient.MiddleI))) patName,    (SSELECT MIN(patplan.Ordinal) FROM patplan WHERE patplan.PatNum=claim.PatNum AND patplan.InsSubNum=claim.InsSubNum) Ordinal,    IFNULL((SSELECT COUNT(*)      FROM procedurelog      INNER JOIN claimproc ON claimproc.ProcNum=procedurelog.ProcNum      WHERE procedurelog.IcdVersion=9      AND (procedurelog.DiagnosticCode!='' OR procedurelog.DiagnosticCode2!='' OR procedurelog.DiagnosticCode3!=''        OR procedurelog.DiagnosticCode4!='')      AND claimproc.ClaimNum=claim.ClaimNum      ),FALSE) HasIcd9     FROM claim    LEFT JOIN patient ON patient.PatNum=claim.PatNum    LEFT JOIN insplan ON claim.PlanNum=insplan.PlanNum    LEFT JOIN carrier ON insplan.CarrierNum=carrier.CarrierNum    WHERE claim.ClaimNum IN (147)     ORDER BY claim.DateService,patient.LName,patient.FName;"	0
SELECT * FROM claimproc WHERE ClaimNum IN(147);	0
"SELECT * FROM procedurelog WHERE ProcNum IN (705,705);"	0
SELECT * FROM claimpayment WHERE ClaimPaymentNum = 75;	0
"SELECT claim.DateService,claim.ProvTreat,CONCAT(patient.LName,', ',patient.FName) patName_,carrier.CarrierName,ClaimFee feeBilled_,SUM(claimproc.InsPayAmt) insPayAmt_,claim.ClaimNum,claim.ClaimStatus,claimproc.ClaimPaymentNum,clinic.Description,claim.PatNum,claim.ClaimIdentifier,PaymentRow  FROM claim,patient,insplan,carrier,claimproc LEFT JOIN clinic ON clinic.ClinicNum = claimproc.ClinicNum WHERE claimproc.ClaimNum = claim.ClaimNum AND patient.PatNum = claim.PatNum AND insplan.PlanNum = claim.PlanNum AND insplan.CarrierNum = carrier.CarrierNum AND claimproc.ClaimPaymentNum = 75 GROUP BY claim.ClaimNum ORDER BY claimproc.PaymentRow;"	0
SELECT COUNT(*) FROM eobattach WHERE ClaimPaymentNum=75;	0
SELECT * FROM claimpayment WHERE ClaimPaymentNum = 75;	0
SELECT DISTINCT Guarantor FROM patient WHERE PatNum IN (8) ;	0
SELECT PatNum FROM patient WHERE Guarantor IN (8);	0
